24334.67181,22.821,57.9821,2.4627,1.558,0
24334.97181,22.821,58.1299,2.5674,1.7025,0
24335.27181,22.82131,58.289,2.5852,1.707,0
24335.57181,22.82141,58.4403,2.4541,1.6366,0
24335.87181,22.8209,58.5972,2.3226,1.521,0
24336.17181,22.82081,58.7503,2.1776,1.4094,0
24336.47181,22.82113,58.8886,2.0876,1.3465,0
24336.77181,22.82118,59.0368,2.0829,1.2988,0
24337.07181,22.8211,59.1902,2.0224,1.2322,0
24337.37181,22.8211,59.3403,1.958,1.224,0
24337.67181,22.8211,59.4948,1.9242,1.1873,0
24337.97181,22.8211,59.6466,1.888,1.1554,0
24338.27181,22.8211,59.7927,1.8842,1.1552,0
24338.57181,22.8211,59.9422,1.9028,1.1546,0
24338.87181,22.8211,60.0918,1.8742,1.1663,0
24339.17181,22.8211,60.2371,1.8741,1.0938,0
24339.47181,22.8211,60.3854,1.8393,1.0496,0
24339.77181,22.8211,60.5443,1.8009,1.0251,0
24340.07181,22.8211,60.6959,1.7796,1.0049,0
24340.37181,22.8211,60.8511,1.8133,1.0721,0
24340.67181,22.8211,61.0038,1.877,1.0951,0
24340.97181,22.82095,61.1493,1.9767,1.1033,0
24341.27181,22.82089,61.2994,2.0203,1.1148,0
24341.57181,22.82113,61.4412,2.0214,1.1168,0
24341.87181,22.82117,61.5886,1.9826,1.0994,0
24342.17181,22.8211,61.7467,1.9881,1.0921,0
24342.47181,22.8211,61.8981,1.9658,1.0503,0
24342.77181,22.82087,62.0461,1.9433,1.0583,0
24343.07181,22.82077,62.196,1.9651,1.1198,0
24343.37181,22.82112,62.3433,1.9653,1.053,0
24343.67181,22.82121,62.492,1.9432,1.0308,0
24343.97181,22.8211,62.6467,1.8545,0.9774,0
24344.27181,22.8211,62.7982,1.8005,0.9124,0
24344.57181,22.821,62.9519,1.7682,0.8474,0
24344.87181,22.82095,63.1044,1.7356,0.7797,0
24345.17181,22.8209,63.257,1.7652,0.7631,0
